-364747	7485992.875	6960120.5
-247750.9375	7581770	6894127
-130441.9375	7674385.3125	6826046
-12921.375	7763754.4375	6755865.0625
104713	7849794.9375	6683574.375
222360	7932426.8125	6609163.5
339921.625	8011572.9375	6532624.4375
457296.5625	8087158.25	6453949.5
574386.5	8159111.125	6373132.875
691092.75	8227362	6290168.375
807317.5625	8291845.0625	6205053.8125
922964.3125	8352497.5	6117787.25
1037937.375	8409259.625	6028368.5
1152142	8462075.4375	5936799.0625
1265484.875	8510891.875	5843082.8125
1377874.75	8555660.3125	5747224.8125
1489221.1875	8596335.25	5649231.625
1599436.4375	8632875.125	5549113.9375
1708434.1875	8665242.5	5446881.4375
1816130.25	8693403.375	5342549.0625
1922442.4375	8717328.4375	5236131.8125
2027291.4375	8736991.875	5127647.75
2130599.25	8752372.5	5017117.3125
2232292	8763452.9375	4904562.75
2332297	8770220.5	4790009.3125
2430544.1875	8772666.125	4673483.9375
2526968.9375	8770786.25	4555016.875
2621506.875	8764579.75	4434639.875
2714096.5	8754052	4312387.875
2804679.4375	8739210.4375	4188297.5
2893203.25	8720069.4375	4062409.0625
2979614	8696645.625	3934763.4375
3063865.375	8668960	3805405.8125
3145911.8125	8637040	3674382.75
3225711.3125	8600913.9375	3541743.25
3303225.875	8560617.4375	3407539.5625
3378420.0625	8516188.625	3271824.5625
3451262.375	8467669.3125	3134655.3125
3521724.0625	8415107.5	2996089.8125
3589780.5	8358552.5625	2856188.6875
3655409.5625	8298059.5	2715015.125
3718592.75	8233686.5	2572633.125
3779315.3125	8165495	2429110.375
3837564.8125	8093551.125	2284515.3125
3893332.75	8017923.375	2138918.25
3946614.875	7938685.5	1992392.1875
3997406.5625	7855911.6875	1845010.6875
4045709.375	7769680.1875	1696849.875
4091528.1875	7680075.375	1547986.8125
4134869.75	7587181.75	1398499.6875
4175741.4375	7491083.875	1248469.4375
4214156.5625	7391874.6875	1097976.25
4250133	7289648.4375	947101.9375
4283685.375	7184495.5625	795930.8125
4314833.875	7076516.5625	644546.625
4343603.9375	6965811.6875	493033.5625
4370019.75	6852480.375	341477.625
4394106.3125	6736624.125	189964.9375
4415895.875	6618350.8125	38580.6875
4435420.625	6497766.6875	-112588
4452711.3125	6374974.75	-263453.1875
4467805.0625	6250086.6875	-413930.4375
4480739.5	6123212.4375	-563932.3125
4491552.625	5994460.5625	-713371.3125
4500284.0625	5863940.375	-862163
4506975.75	5731765.875	-1010222.1875
4511671.375	5598048.6875	-1157462.75
4514414.1875	5462896.875	-1303800.875
4515248.125	5326424.4375	-1449154.9375
4514219.625	5188743.4375	-1593441.5625
4511377.3125	5049963.625	-1736579.0625
4506764.8125	4910194	-1878488.875
4500430.25	4769546.875	-2019092.875
4492425.4375	4628131.5	-2158313.125
4482795.4375	4486052.9375	-2296073.75
4471587.1875	4343419.8125	-2432303.125
4458852.875	4200338.5625	-2566928.25
4444642.875	4056913.6875	-2699878
4428998.0625	3913245.0625	-2831086
4411969.4375	3769435.8125	-2960486.5625
4393609.75	3625586.0625	-3088014.6875
4373964.5625	3481793.0625	-3213608.25
4353073.25	3338150.3125	-3337211.1875
4330987.3125	3194752.4375	-3458764.9375
4307755.5625	3051691.125	-3578213.5
4283420.1875	2909055.9375	-3695507.125
4258017.875	2766930.6875	-3810598.3125
4231598.6875	2625400.625	-3923437.6875
4204205.5625	2484547.9375	-4033980.875
4175875.9375	2344452.1875	-4142190.5
4146644.125	2205186.125	-4248027
4116556.125	2066824.5625	-4351451.8125
4085648.625	1929439.625	-4452434.875
4053953	1793098.3125	-4550948.375
4021501.5625	1657862.5625	-4646962.8125
3988333.5625	1523795.8125	-4740452.125
3954479.875	1390958.4375	-4831399.25
3919965.375	1259405	-4919785.6875
3884819.625	1129185.8125	-5005592.125
3849073.625	1000352.4375	-5088807.75
3812752.875	872952.8125	-5169424.4375
3775876.25	747029.125	-5247434.5
3738469.375	622620.0625	-5322830.125
3700554.75	499764.625	-5395613.3125
3662152.375	378498.9375	-5465784.875
3623276.25	258852.5625	-5533346.75
3583946.875	140852.8125	-5598304.375
3544179.25	24526.75	-5660668.3125
3503987.5	-90101.4375	-5720449.5
3463382.25	-203013.875	-5777659.3125
3422377.3125	-314194.25	-5832314.25
3380982.25	-423626.625	-5884431.9375
3339205.875	-531297.875	-5934032.625
3297055.375	-637201.3125	-5981137.4375
3254538.25	-741330.375	-6025769.5
3211659.875	-843679.3125	-6067954.4375
3168425	-944245.5	-6107722.4375
3124837.4375	-1043031.4375	-6145097.875
3080899.3125	-1140039.1875	-6180111.1875
3036612.5625	-1235272.8125	-6212797.4375
2991979.9375	-1328738.0625	-6243189
2947001.5625	-1420445.125	-6271315.875
2901675.875	-1510404.1875	-6297216
2856002.5	-1598626.25	-6320926.9375
2809983.4375	-1685124.8125	-6342484.875
2763615.0625	-1769916.3125	-6361924.0625
2716895.0625	-1853016.5625	-6379284.6875
2669820.875	-1934443.125	-6394609.75
2622394.875	-2014214.25	-6407933.1875
2574610.875	-2092351.625	-6419293.8125
2526466.8125	-2168875.4375	-6428733.375
2477960.5	-2243806.875	-6436294.125
2429094.0625	-2317168.8125	-6442011
2379860.875	-2388984.875	-6445922.75
2330259.9375	-2459278.5625	-6448071.5
2280290.75	-2528073.8125	-6448498.1875
2229956.3125	-2595394.5	-6447234.0625
2179250.3125	-2661266.625	-6444319.75
2128174.25	-2725714	-6439794.125
2076730.6875	-2788761.4375	-6433693.875
2024923.25	-2850434	-6426049.3125
1972748.1875	-2910755.875	-6416896.6875
1920209.9375	-2969751.6875	-6406273.25
1867314.75	-3027445.375	-6394209.625
1814067.75	-3083860	-6380731.8125
1760468.9375	-3139019.125	-6365874.25
1706526.125	-3192944.6875	-6349667.6875
1652249.9375	-3245659.25	-6332136.8125
1597647.3125	-3297183.3125	-6313304.875
1542723.1875	-3347536.6875	-6293198.625
1487488.875	-3396739.6875	-6271845.625
1431959.6875	-3444810.9375	-6249262.1875
1376144.8125	-3491767.3125	-6225467.3125
1320054.4375	-3537625.75	-6200482.9375
1263704.125	-3582401.5625	-6174328.1875
1207112.9375	-3626110.5625	-6147013.625
1150293.3125	-3668764.8125	-6118553.625
1093260.5625	-3710376.25	-6088962.875
1036034.25	-3750957.1875	-6058254.75
978637	-3790517.9375	-6026431.9375
921084.6875	-3829065.9375	-5993504.875
863397.25	-3866609.0625	-5959482.5625
805598.3125	-3903154.0625	-5924369.1875
747713.125	-3938707.75	-5888164.125
689760.8125	-3973271.5625	-5850872.1875
631765.9375	-4006849.0625	-5812495.8125
573754.8125	-4039443.1875	-5773032.75
515754.875	-4071054.875	-5732479.125
457788.625	-4101681.8125	-5690834.875
399883.5625	-4131323	-5648096.8125
342068.3125	-4159976.4375	-5604255.4375
284371.5625	-4187640.4375	-5559307.8125
226818.6875	-4214306.8125	-5513247.9375
169438.625	-4239970.875	-5466065.5
112261.375	-4264629	-5417752.375
55316.75	-4288273.25	-5368300.3125
-1368.8125	-4310892.875	-5317700.5
-57766.0625	-4332481.6875	-5265940.3125
-113844.4375	-4353030.75	-5213009.8125
-169574.125	-4372531.3125	-5158900.625
-224929.3125	-4390969.3125	-5103599.625
-279880.625	-4408335.5625	-5047094.4375
-334398.5	-4424621.75	-4989376.9375
-388454.75	-4439815.3125	-4930435.9375
-442024.9375	-4453900.4375	-4870257.5
-495081	-4466869.125	-4808834.125
-547595.125	-4478710.875	-4746156.4375
-599543.0625	-4489411.75	-4682212.4375
-650901.5	-4498957.8125	-4616994.4375
-701645.0625	-4507339.375	-4550495
-751750.25	-4514546.9375	-4482706.5
-801196.4375	-4520568.1875	-4413621.625
-849962.8125	-4525388.125	-4343235.4375
-898027.5	-4529000.5625	-4271545
-945374.1875	-4531395.3125	-4198545.1875
-991985.1875	-4532561.6875	-4124234.6875
