-3358282.125	13145985.25	13912120.5625
-3162245.1875	13314942.625	13664606.0625
-2962339.25	13477858	13412692.375
-2758718.4375	13634553.0625	13156478.6875
-2551535.3125	13784854.5625	12896068.9375
-2340951.6875	13928594.75	12631566.5625
-2127127.6875	14065611.6875	12363079.6875
-1910233.1875	14195749	12090717.4375
-1690436.75	14318857.5	11814591.5625
-1467911.6875	14434793.375	11534814.625
-1242831.875	14543420.9375	11251505.875
-1015374.3125	14644611.125	10964784.5625
-785717.875	14738242.875	10674772.875
-554042.75	14824202.8125	10381595.75
-320530.375	14902385.1875	10085383
-85361.1875	14972693.25	9786264.8125
151280.375	15035039	9484374.1875
389212.6875	15089342	9179849.8125
628253.75	15135531.9375	8872831.1875
868220.625	15173547	8563461.0625
1108932.9375	15203335.0625	8251885.9375
1350209.875	15224852.9375	7938254.75
1591872.625	15238067.625	7622719.25
1833743.75	15242955.0625	7305434.4375
2075647.5625	15239501.5	6986558.1875
2317410.375	15227702.5	6666250.875
2558861	15207563.8125	6344676.0625
2799830.375	15179100.8125	6021999.5625
3040152.3125	15142338.625	5698390.0625
3279663.4375	15097312.9375	5374018.5625
3518204	15044068.125	5049058.9375
3755616.125	14982659.4375	4723686
3991746.625	14913150.25	4398078.5
4226445.75	14835615.625	4072415.75
4459566.8125	14750138.5625	3746879.625
4690966.9375	14656811	3421653.5
4920508.375	14555736.75	3096921.5625
5148055.5	14447024.875	2772870.9375
5373477.875	14330795.9375	2449687.75
5596649.9375	14207179.1875	2127561
5817448.125	14076309.6875	1806679.1875
6035755.375	13938334.25	1487231.125
6251457.8125	13793405.0625	1169407.5
6464445.3125	13641682.625	853396.5
6674613.8125	13483335.8125	539388.5
6881861.5625	13318539.0625	227571.9375
7086092	13147474.875	-81865.375
7287213.1875	12970331.4375	-388735.5
7485136.375	12787303.75	-692854.0625
7679777.625	12598592.5	-994035.375
7871056.8125	12404402.9375	-1292097.375
8058897.75	12204946.5625	-1586861.1875
8243228	12000439.6875	-1878147.3125
8423979.75	11791101.8125	-2165779.875
8601087.8125	11577157.5	-2449588.5625
8774490.1875	11358834.25	-2729403.4375
8944131.8125	11136364.8125	-3005057.9375
9109956.375	10909981.625	-3276392.5625
9271911.25	10679919.875	-3543248.3125
9429950.1875	10446419.125	-3805471.6875
9584030.3125	10209722	-4062915.875
9734104.875	9970065.375	-4315435.8125
9880135.25	9727692	-4562893.625
10022086.125	9482846.3125	-4805157.4375
10159922.5	9235770.8125	-5042098.5625
10293609.0625	8986704.6875	-5273597.125
10423116.6875	8735890.25	-5499538.5
10548416.8125	8483568.4375	-5719813
10669483.6875	8229978.5625	-5934320.5625
10786288.75	7975353.5625	-6142966.25
10898808.3125	7719928.8125	-6345661.375
11007022.3125	7463937.9375	-6542327.5
11110908.625	7207608.375	-6732891.8125
11210442.25	6951161.1875	-6917286.8125
11305606.6875	6694820.8125	-7095459.1875
11396385.25	6438805.4375	-7267359.3125
11482754.9375	6183325.4375	-7432943.875
11564696.5625	5928587.125	-7592180.875
11642197.875	5674795.5	-7745049.1875
11715240.5625	5422148.875	-7891531.1875
11783802	5170836.8125	-8031617.375
11847867.3125	4921044.875	-8165312.75
11907422.3125	4672954	-8292627.0625
11962449.25	4426739.25	-8413576.625
12012924.375	4182564.875	-8528189.75
12058835	3940591	-8636504.6875
12100164.0625	3700972.125	-8738564.375
12136891.9375	3463855.4375	-8834420.125
12168995.1875	3229377	-8924137.6875
12196461.0625	2997668.5625	-9007785.625
12219269.0625	2768855.625	-9085440.75
12237397.375	2543055.125	-9157190.9375
12250823.8125	2320372.375	-9223133.4375
12259533.375	2100909.6875	-9283367.9375
12263503.75	1884761.25	-9338003.3125
12262709.4375	1672011.125	-9387162.4375
12257132.375	1462735.3125	-9430968.625
12246753.8125	1257004.625	-9469551.625
12231550.4375	1054881.4375	-9503051.8125
12211495.3125	856416.5	-9531619.5
12186574.4375	661657	-9555402.0625
12156766.8125	470642.8125	-9574556
12122046.875	283402.375	-9589250.5
12082393.1875	99958.125	-9599654.5
