-219153.875	5051459.375	4224113.625
-151659.9375	5118801.375	4185603.4375
-83962.375	5184088	4145615.125
-16112.6875	5247264.4375	4104145.375
51839.875	5308277.6875	4061192.875
119843.625	5367075.75	4016756.1875
187849.3125	5423608.5625	3970835.375
255804.625	5477827.25	3923431.125
323659.8125	5529685.1875	3874545.625
391364.125	5579136.5	3824180.6875
458867.5	5626138.125	3772341
526120.25	5670648.375	3719031.5625
593072.875	5712627.4375	3664258.375
659676.625	5752037.875	3608029
725883.125	5788843.6875	3550352
791644	5823011.9375	3491237.3125
856913.125	5854511.125	3430695.5
921643.8125	5883312.1875	3368740
985790.625	5909388.5625	3305383.4375
1049309.6875	5932715.75	3240641.75
1112156.25	5953271.5625	3174531.0625
1174288.75	5971036.5625	3107069.1875
1235665	5985993.6875	3038275.4375
1296244.875	5998127.875	2968170.25
1355989.4375	6007427.3125	2896775.875
1414858.75	6013882	2824115.5
1472820.6875	6017485.1875	2750214.0625
1529836.25	6018231.75	2675097.75
1585871.5	6016120.5625	2598794.25
1640893.875	6011150.6875	2521332.375
1694873.5625	6003327.25	2442743.375
1747778	5992654.125	2363057.4375
1799581.6875	5979140.75	2282309.1875
1850256.25	5962798	2200533
1899776.75	5943637.75	2117763.375
1948119.5625	5921678.25	2034038.9375
1995262.0625	5896935.9375	1949397.625
2041183.875	5869432.25	1863878.1875
2085865.4375	5839191.5	1777522.8125
2129289.625	5806237.5625	1690372.4375
2171440.625	5770600.5	1602470.5
2212302.875	5732309.375	1513861.625
2251865.0625	5691397.1875	1424590.25
2290114.875	5647899.75	1334703.125
2327042.3125	5601852.875	1244247.875
2362641.1875	5553297.8125	1153271.5
2396902.25	5502274.375	1061823.9375
2429820.5625	5448825.125	969954.875
2461394.5625	5392998.1875	877714.25
2491620.5625	5334840.1875	785153.8125
2520496.625	5274397.0625	692325.375
2548024.8125	5211723.3125	599280.875
2574207.4375	5146872.0625	506073.8125
2599045.875	5079893.5625	412757.375
2622546	5010845.5	319384.5625
2644713.0625	4939787.375	226010.5625
2665553.4375	4866774.4375	132689.625
2685076.75	4791866.8125	39474.8125
2703291.875	4715128.0625	-53578.5625
2720207.5625	4636618.9375	-146414.8125
2735835.8125	4556400.9375	-238980.6875
2750190.625	4474540.8125	-331222
2763284.6875	4391103.625	-423083.5625
2775128.6875	4306153.0625	-514511.1875
2785741.875	4219757.3125	-605452.1875
2795140.25	4131984.0625	-695852.6875
2803336.8125	4042899.625	-785659.5625
2810348.875	3952572.5625	-874820.8125
2816198.375	3861071.75	-963284.625
2820902.3125	3768466.125	-1050999.8125
2824474.5625	3674823.75	-1137916.3125
2826939.3125	3580214	-1223984
2828318.1875	3484706.625	-1309154.25
2828626.875	3388370.125	-1393380.0625
2827884.5625	3291272.5	-1476613.9375
2826118.1875	3193483.1875	-1558809.375
2823346.3125	3095071.5	-1639923.125
2819585.625	2996103.125	-1719911.4375
2814860.0625	2896645.1875	-1798730.1875
2809195.6875	2796767.4375	-1876340
2802608.125	2696534.25	-1952701.5
2795116.875	2596010.3125	-2027775.5625
2786748.6875	2495261.1875	-2101523.375
2777524.5625	2394352.4375	-2173912.125
2767460.625	2293344.375	-2244907.25
2756578.1875	2192299.6875	-2314474.75
2744904.125	2091281.0625	-2382583.25
2732453.5625	1990347.25	-2449205.6875
2719244.8125	1889556.75	-2514313.5625
2705300.6875	1788967.8125	-2577878.125
2690643.125	1688637.6875	-2639876.75
2675286.25	1588619.9375	-2700287.375
2659247.8125	1488969	-2759087.9375
2642551.5	1389738.375	-2816257.0625
2625212.4375	1290978.1875	-2871779.75
2607246.125	1192737.9375	-2925639.375
2588669.75	1095066.6875	-2977820.4375
2569503.75	998011.25	-3028309.6875
2549759.75	901615.8125	-3077098.6875
2529452.5	805924.8125	-3124177.8125
2508599.6875	710981	-3169537
2487215.5	616823.9375	-3213172.3125
2465312.125	523492.8125	-3255080.3125
2442902	431025.9375	-3295258.0625
2420000.875	339458.6875	-3333702.625
2396619.3125	248824.5	-3370417.625
2372768.5	159156.75	-3405405.0625
2348459.875	70487.375	-3438667.75
2323705.3125	-17155.8125	-3470210.4375
2298514.4375	-103744.4375	-3500042.5625
2272896.375	-189251.5	-3528172.25
2246860.375	-273652.5625	-3554606.9375
2220416.75	-356925.3125	-3579359.5625
2193573.5	-439047.5625	-3602443.125
2166337.4375	-519998.125	-3623871.4375
2138716.375	-599759.9375	-3643657.5
2110719.25	-678315.75	-3661820
2082353.0625	-755648.875	-3678376.4375
2053622.6875	-831744.625	-3693344
2024534.625	-906592.0625	-3706741.875
1995096.0625	-980178.625	-3718592.375
1965313.0625	-1052493.25	-3728916.9375
1935190.6875	-1123527.125	-3737736
1904733.6875	-1193274.1875	-3745073.875
1873948.3125	-1261727.1875	-3750955.75
1842839.625	-1328879.1875	-3755404.6875
1811413.625	-1394726.4375	-3758442.5625
1779673.125	-1459268.1875	-3760101.5
1747623.6875	-1522501.1875	-3760406.9375
1715271.5625	-1584423.1875	-3759384.5
1682622.4375	-1645033.4375	-3757054.125
1649678.0625	-1704335.5625	-3753452.1875
1616443.9375	-1762330.625	-3748608.375
1582928.625	-1819020.375	-3742546.5625
1549136.0625	-1874406.3125	-3735287.8125
1515069.0625	-1928494.8125	-3726867.8125
1480733.3125	-1981291.75	-3717320.75
1446139.5	-2032801.125	-3706666.8125
1411290.0625	-2083027.125	-3694930.5625
1376189.375	-2131977.4375	-3682144.375
1340844.9375	-2179661.75	-3668343.25
1305268.3125	-2226086.1875	-3653546.125
1269461.25	-2271257.1875	-3637780.5
1233430.0625	-2315182.5625	-3621074
1197185.125	-2357874.625	-3603458.5
1160737.4375	-2399342.125	-3584955.9375
1124089.875	-2439592.5	-3565592.6875
1087250.75	-2478633.5	-3545392.625
1050232.9375	-2516478.5625	-3524381.9375
1013046.875	-2553139.125	-3502587.25
975697.125	-2588622.3125	-3480031.125
938195.125	-2622937	-3456734.5
900554.75	-2656095.625	-3432717.375
862785.1875	-2688111.375	-3408009.125
824895.625	-2718992.0625	-3382629.625
786899.1875	-2748747.375	-3356595.375
748809.9375	-2777387.125	-3329922.125
710637.3125	-2804925.125	-3302637.8125
672394.1875	-2831371.3125	-3274761.75
634095.625	-2856735.3125	-3246305.1875
595753.9375	-2881023.6875	-3217281.1875
557382.125	-2904250.8125	-3187714.0625
518994.6875	-2926428.5	-3157621.6875
480607	-2947564.5625	-3127011.125
442231.8125	-2967664.75	-3095894.5
403884.6875	-2986742.1875	-3064290.375
365581.3125	-3004810.5	-3032214.4375
327335.75	-3021874.5	-2999671.5625
289163.9375	-3037942.125	-2966672.75
251081.75	-3053023.375	-2933230.625
213104.375	-3067130.9375	-2899356.9375
175247.125	-3080271.4375	-2865058.625
137526.8125	-3092453.4375	-2830344.75
99959.375	-3103681.25	-2795218.9375
62559.25	-3113966.625	-2759690.375
